DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2014-12-24 22:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	61012.50	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	53101.50	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	60813.50	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	65224.50	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	61012.00	2017-09-14 04:18:51.051
2014-12-24 18:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	63182.00	2017-09-14 04:18:51.051
2014-12-24 22:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	61012.50	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	20229.00	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	22811.00	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	29307.00	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	25719.00	2017-09-14 04:18:51.051
2014-12-23 04:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	14676.68	2017-09-14 04:18:51.051
2014-12-23 05:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	15848.32	2017-09-14 04:18:51.051
2014-12-23 06:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18010.20	2017-09-14 04:18:51.051
2014-12-23 07:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19539.50	2017-09-14 04:18:51.051
2014-12-23 08:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19924.04	2017-09-14 04:18:51.051
2014-12-23 09:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19782.36	2017-09-14 04:18:51.051
2014-12-23 10:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	20595.71	2017-09-14 04:18:51.051
2014-12-23 11:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	20220.14	2017-09-14 04:18:51.051
2014-12-23 12:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19451.12	2017-09-14 04:18:51.051
2014-12-23 13:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19085.22	2017-09-14 04:18:51.051
2014-12-23 14:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19062.35	2017-09-14 04:18:51.051
2014-12-23 15:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19653.36	2017-09-14 04:18:51.051
2014-12-23 16:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	20889.41	2017-09-14 04:18:51.051
2014-12-23 17:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	20897.87	2017-09-14 04:18:51.051
2014-12-23 18:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19792.32	2017-09-14 04:18:51.051
2014-12-23 19:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18822.97	2017-09-14 04:18:51.051
2014-12-23 20:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18636.39	2017-09-14 04:18:51.051
2014-12-23 21:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18355.09	2017-09-14 04:18:51.051
2014-12-23 22:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	16679.40	2017-09-14 04:18:51.051
2014-12-23 23:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	15085.59	2017-09-14 04:18:51.051
2014-12-24 00:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	14046.98	2017-09-14 04:18:51.051
2014-12-24 01:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13440.96	2017-09-14 04:18:51.051
2014-12-24 02:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13223.75	2017-09-14 04:18:51.051
2014-12-24 03:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13513.25	2017-09-14 04:18:51.051
2014-12-24 04:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13951.24	2017-09-14 04:18:51.051
2014-12-24 05:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	14357.30	2017-09-14 04:18:51.051
2014-12-24 06:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	15836.98	2017-09-14 04:18:51.051
2014-12-24 07:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	17166.36	2017-09-14 04:18:51.051
2014-12-24 08:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18030.17	2017-09-14 04:18:51.051
2014-12-24 09:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18495.71	2017-09-14 04:18:51.051
2014-12-24 10:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18931.99	2017-09-14 04:18:51.051
2014-12-24 11:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18729.80	2017-09-14 04:18:51.051
2014-12-24 12:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18138.17	2017-09-14 04:18:51.051
2014-12-24 13:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	17552.45	2017-09-14 04:18:51.051
2014-12-24 14:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	17141.53	2017-09-14 04:18:51.051
2014-12-24 15:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	17966.27	2017-09-14 04:18:51.051
2014-12-24 16:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	19112.94	2017-09-14 04:18:51.051
2014-12-24 17:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18924.75	2017-09-14 04:18:51.051
2014-12-24 18:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	17537.32	2017-09-14 04:18:51.051
2014-12-24 19:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	16424.86	2017-09-14 04:18:51.051
2014-12-24 20:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	16165.45	2017-09-14 04:18:51.051
2014-12-24 21:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	16511.90	2017-09-14 04:18:51.051
2014-12-24 22:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	15078.76	2017-09-14 04:18:51.051
2014-12-24 23:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13902.90	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2023.00	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2131.00	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2362.00	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2357.00	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2224.00	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2125.00	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	8572.00	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	8973.00	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	10941.00	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	10733.00	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	10563.00	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	10063.00	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2256.00	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2334.00	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3065.00	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2917.00	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2927.00	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2781.00	2017-09-14 04:18:51.051
2014-12-25 10:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6899.31	2017-09-14 04:18:51.051
2014-12-25 11:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6936.04	2017-09-14 04:18:51.051
2014-12-25 12:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6836.26	2017-09-14 04:18:51.051
2014-12-25 13:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6753.12	2017-09-14 04:18:51.051
2014-12-25 14:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6710.08	2017-09-14 04:18:51.051
2014-12-25 15:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6898.99	2017-09-14 04:18:51.051
2014-12-25 16:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	7168.41	2017-09-14 04:18:51.051
2014-12-25 17:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	7153.79	2017-09-14 04:18:51.051
2014-12-25 18:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6899.21	2017-09-14 04:18:51.051
2014-12-25 19:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6726.50	2017-09-14 04:18:51.051
2014-12-25 20:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6522.70	2017-09-14 04:18:51.051
2014-12-25 21:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6560.21	2017-09-14 04:18:51.051
2014-12-25 22:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6422.84	2017-09-14 04:18:51.051
2014-12-25 23:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6422.11	2017-09-14 04:18:51.051
2014-12-22 00:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	7113.59	2017-09-14 04:18:51.051
2014-12-22 04:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	6888.98	2017-09-14 04:18:51.051
2014-12-22 08:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	8597.41	2017-09-14 04:18:51.051
2014-12-22 12:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	8479.88	2017-09-14 04:18:51.051
2014-12-22 16:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	8295.87	2017-09-14 04:18:51.051
2014-12-22 20:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	8119.13	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	2579.37	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	2741.37	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3155.45	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3161.95	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3031.48	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	2915.15	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	4465.13	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	4965.79	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	6068.59	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	6151.96	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	5648.40	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	5252.51	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2129.70	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2322.00	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2512.80	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2500.80	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2411.65	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2295.55	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2409.45	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2470.01	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2806.74	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2860.18	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2661.52	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2497.98	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4090.86	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4484.84	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	5149.68	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	5123.37	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4797.20	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4471.82	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	15674.51	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	16984.01	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	19693.26	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	19798.26	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	18550.25	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	17433.01	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	15674.51	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	16984.01	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	19693.26	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	19798.26	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	18550.25	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	17433.01	2017-09-14 04:18:51.051
2014-12-24 01:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	4975.00	2017-09-14 04:18:51.051
2014-12-24 05:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	4199.00	2017-09-14 04:18:51.051
2014-12-24 09:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	5415.00	2017-09-14 04:18:51.051
2014-12-24 13:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	6073.00	2017-09-14 04:18:51.051
2014-12-24 17:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	6298.00	2017-09-14 04:18:51.051
2014-12-24 21:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	5266.00	2017-09-14 04:18:51.051
2014-12-23 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	14372.79	2017-09-14 04:18:51.051
2014-12-23 01:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13917.22	2017-09-14 04:18:51.051
2014-12-23 02:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13773.83	2017-09-14 04:18:51.051
2014-12-23 03:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13997.54	2017-09-14 04:18:51.051
2014-12-25 10:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6956.27	2017-09-14 04:18:51.051
2014-12-25 11:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6836.41	2017-09-14 04:18:51.051
2014-12-25 12:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6793.73	2017-09-14 04:18:51.051
2014-12-25 13:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6706.52	2017-09-14 04:18:51.051
2014-12-25 14:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6706.51	2017-09-14 04:18:51.051
2014-12-25 15:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6985.10	2017-09-14 04:18:51.051
2014-12-25 16:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	7201.49	2017-09-14 04:18:51.051
2014-12-25 17:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	7094.70	2017-09-14 04:18:51.051
2014-12-25 18:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6865.25	2017-09-14 04:18:51.051
2014-12-25 19:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6672.36	2017-09-14 04:18:51.051
2014-12-25 20:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6460.03	2017-09-14 04:18:51.051
2014-12-25 21:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6540.27	2017-09-14 04:18:51.051
2014-12-25 22:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6300.09	2017-09-14 04:18:51.051
2014-12-25 23:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6377.68	2017-09-14 04:18:51.051
2014-12-22 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	7052.43	2017-09-14 04:18:51.051
2014-12-22 05:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	7339.11	2017-09-14 04:18:51.051
2014-12-22 09:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	8701.29	2017-09-14 04:18:51.051
2014-12-22 13:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	8410.06	2017-09-14 04:18:51.051
2014-12-22 17:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	8494.40	2017-09-14 04:18:51.051
2014-12-22 21:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	7946.32	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	2576.48	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	2817.30	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3163.61	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3227.75	2017-09-14 04:18:51.051
2014-12-24 18:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	2965.66	2017-09-14 04:18:51.051
2014-12-24 22:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	2824.66	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	4441.17	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	5267.35	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	6112.88	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	6300.32	2017-09-14 04:18:51.051
2014-12-24 18:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	5486.87	2017-09-14 04:18:51.051
2014-12-24 22:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	5095.83	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2120.05	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2386.25	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2511.65	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2526.50	2017-09-14 04:18:51.051
2014-12-24 18:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2384.80	2017-09-14 04:18:51.051
2014-12-24 22:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	2259.56	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2387.46	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2592.95	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2843.83	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2879.69	2017-09-14 04:18:51.051
2014-12-24 18:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2603.15	2017-09-14 04:18:51.051
2014-12-24 22:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2426.04	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4094.34	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4663.66	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	5167.29	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	5190.74	2017-09-14 04:18:51.051
2014-12-24 18:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4647.27	2017-09-14 04:18:51.051
2014-12-24 22:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4302.98	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	15619.50	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	17727.51	2017-09-14 04:18:51.051
2014-12-24 10:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	19799.26	2017-09-14 04:18:51.051
2014-12-24 14:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	20125.00	2017-09-14 04:18:51.051
2014-12-24 18:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	18087.75	2017-09-14 04:18:51.051
2014-12-24 22:00:00.000	PT60M	10YNO-0--------C	CTA	NO CTA	NO	16909.07	2017-09-14 04:18:51.051
2014-12-24 02:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	15619.50	2017-09-14 04:18:51.051
2014-12-24 06:00:00.000	PT60M	10YNO-0--------C	CTY	NO CTY	NO	17727.51	2017-09-14 04:18:51.051
